id,q_0.1,q_0.2,q_0.3,q_0.4,q_0.5,q_0.6,q_0.7,q_0.8,q_0.9
67.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1395956,0.0
68.csv_Day7_5h30m,0.0,0.0,0.0,0.0,1.2716899,0.0,0.0,2.7819269,1.186349
68.csv_Day7_6h00m,0.0,2.9874003,3.911431,2.4019425,4.0291944,4.4678164,4.672949,5.1993327,6.611632
68.csv_Day7_6h30m,0.0,6.8521595,8.949426,7.3307424,9.623712,10.484767,11.017825,10.588034,14.612527
68.csv_Day7_7h00m,4.364209,11.127252,15.108644,14.838622,17.217772,18.726337,20.703604,18.5453,23.59424
68.csv_Day7_7h30m,10.226083,16.20239,21.46239,24.09643,27.220663,28.110142,31.316284,28.589617,33.304203
68.csv_Day7_8h00m,14.902009,22.164324,28.742388,33.169765,37.213467,37.86113,41.673035,38.99664,43.597633
68.csv_Day7_8h30m,17.602928,27.753813,36.21858,42.57215,45.769268,47.05328,50.5699,49.223747,52.52377
68.csv_Day7_9h00m,19.775808,32.543385,43.094894,51.64494,53.804276,55.951977,58.139187,58.48542,59.62249
68.csv_Day7_9h30m,21.289246,35.43016,48.384464,58.486023,59.031883,62.961346,64.49223,65.654076,66.09595
68.csv_Day7_10h00m,22.011282,35.68513,51.617687,62.618137,63.23114,68.639084,68.90635,71.74967,71.979904
68.csv_Day7_10h30m,22.422482,34.90267,52.80704,63.93014,64.94301,71.371635,73.06858,76.27982,76.2639
68.csv_Day7_11h00m,21.34979,33.220165,50.992523,62.99312,66.07151,72.351906,75.69213,79.17769,79.06293
68.csv_Day7_11h30m,21.106106,30.425222,48.580162,60.166195,65.28079,73.24746,76.520805,80.42637,80.96441
68.csv_Day7_12h00m,19.89279,28.609953,46.108162,58.272556,64.098015,73.63308,75.681366,80.19687,80.62374
68.csv_Day7_12h30m,19.071049,24.758293,43.589603,56.6705,62.050438,72.612946,74.6059,79.119774,80.20947
68.csv_Day7_13h00m,18.314478,23.249176,41.610233,54.70889,57.15249,68.62897,72.855446,76.29172,77.17187
68.csv_Day7_13h30m,18.307306,22.600815,38.028587,51.12784,53.435905,63.240334,68.46147,72.020386,73.783615
68.csv_Day7_14h00m,16.316202,20.426445,35.799862,44.996113,47.4843,57.211105,61.973606,66.55551,67.662445
68.csv_Day7_14h30m,14.481623,16.69704,30.541601,37.75497,41.337032,50.059685,54.726288,59.40895,61.38795
68.csv_Day7_15h00m,10.708928,12.713636,24.432266,31.89974,35.004574,42.547096,48.44483,52.150356,54.11604
68.csv_Day7_15h30m,7.779683,8.139689,19.244614,26.56286,29.567804,34.88097,41.294327,43.791485,44.512558
68.csv_Day7_16h00m,4.9757223,5.1175995,15.239999,21.601963,22.960644,27.085066,33.02703,35.05441,35.42838
68.csv_Day7_16h30m,2.9318159,3.3926713,11.138595,15.31668,16.623316,20.057407,24.710472,25.966822,25.405296
68.csv_Day7_17h00m,1.7100574,1.6917542,5.881834,9.597949,10.396677,12.474718,16.261988,16.508614,15.75444
68.csv_Day7_17h30m,0.0,0.0,1.3847059,4.0067663,4.597074,6.251329,8.392413,8.711263,8.097856
68.csv_Day7_18h00m,0.0,0.0,0.0,1.0248401,0.0,1.4984102,2.7244854,3.8295152,3.396732
68.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5102062,0.0
68.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_5h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.323249,1.2352233
68.csv_Day8_6h00m,0.0,2.5787442,2.9050965,2.4086177,3.678165,4.404347,4.4086647,4.6585445,6.6836305
68.csv_Day8_6h30m,0.0,5.86176,7.391643,7.457883,9.234563,10.580988,10.8362465,9.86758,14.655829
68.csv_Day8_7h00m,3.6991727,9.689412,13.803022,15.02624,17.123167,18.548925,20.366688,18.382473,24.215786
68.csv_Day8_7h30m,8.153288,14.454517,20.078876,23.854843,27.56781,27.605017,31.173464,28.47339,34.001247
68.csv_Day8_8h00m,11.377866,20.272295,26.74877,33.296513,37.27293,37.58921,41.478477,39.238773,44.414024
68.csv_Day8_8h30m,13.978057,25.495163,34.136696,42.28838,46.199738,47.383423,50.45213,49.57498,53.33881
68.csv_Day8_9h00m,15.67438,29.98839,40.475124,51.363754,54.54282,56.94008,58.430935,58.694866,60.497612
68.csv_Day8_9h30m,16.893972,32.77364,45.940044,57.902607,60.93284,64.260666,64.583145,65.95219,66.663605
68.csv_Day8_10h00m,17.588652,33.350853,49.586662,61.3273,65.02271,69.82386,70.0102,72.17558,72.485245
68.csv_Day8_10h30m,17.92139,32.842262,50.454624,62.575127,67.09304,72.74072,74.16547,75.846725,77.04874
68.csv_Day8_11h00m,17.867342,32.045536,49.456615,61.809772,68.98246,74.30797,76.931816,78.98252,80.27444
68.csv_Day8_11h30m,17.329857,30.10882,47.99431,60.154247,69.814064,75.50342,77.851524,80.41768,82.13986
68.csv_Day8_12h00m,17.282398,28.289276,45.794884,58.127506,68.66341,75.75108,77.94779,80.98708,82.457214
68.csv_Day8_12h30m,15.905835,24.458845,43.810192,56.48636,66.244514,74.89899,77.554634,79.0715,80.53252
68.csv_Day8_13h00m,16.910082,23.67331,42.16688,54.668697,62.32754,71.81489,75.370834,76.34045,78.28169
68.csv_Day8_13h30m,15.473067,21.619593,38.20042,50.896717,57.041492,66.371994,71.53603,71.775345,73.08
68.csv_Day8_14h00m,13.934174,20.204092,35.753033,46.068813,51.30336,60.44344,64.84831,65.897545,68.007
68.csv_Day8_14h30m,11.6859,17.446201,30.969465,39.68925,45.13752,53.90074,57.27241,59.795227,61.12186
68.csv_Day8_15h00m,9.023961,13.891126,24.795824,32.95126,38.168262,45.496197,50.318806,52.07154,54.254913
68.csv_Day8_15h30m,6.923202,9.479322,20.200783,28.071442,31.767162,37.366173,43.468304,43.21519,45.41848
68.csv_Day8_16h00m,5.0419235,6.1737943,16.318079,22.351786,25.08749,29.424366,34.882763,35.12739,35.195236
68.csv_Day8_16h30m,2.817952,4.351166,11.70428,16.420265,17.980583,21.683493,26.236797,25.691862,25.178324
68.csv_Day8_17h00m,1.2867587,2.386946,5.8068867,9.324227,11.526082,13.6320095,17.675299,16.520384,15.68337
68.csv_Day8_17h30m,0.0,0.0,1.5352235,3.6061754,5.1466103,6.7968326,9.0344715,8.800684,8.006134
68.csv_Day8_18h00m,0.0,0.0,0.0,0.0,1.2120227,1.646775,3.6557453,4.388169,3.2610002
68.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,1.1615819,2.0251153,1.0948265
68.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1245427
69.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7406893
69.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,1.5208527,2.0556726,0.0,4.119731
69.csv_Day7_5h00m,0.0,0.0,0.0,2.6158452,1.7006433,3.9699664,5.1599207,4.0534687,7.199166
69.csv_Day7_5h30m,2.508207,1.8270177,1.9659929,7.2068777,7.199384,7.5270295,9.579559,9.114182,10.872368
69.csv_Day7_6h00m,3.9907174,7.163259,7.672156,13.358839,15.047096,15.024094,17.192917,15.551414,18.241978
69.csv_Day7_6h30m,5.0576873,13.685067,15.930091,21.238367,24.683758,24.23058,26.152958,24.362616,27.877096
69.csv_Day7_7h00m,7.992344,20.01353,25.125633,30.152544,34.535183,34.791782,36.68451,33.85234,37.423836
69.csv_Day7_7h30m,11.995212,25.952093,33.20151,39.694687,44.05889,44.979576,46.907654,43.521484,47.34794
69.csv_Day7_8h00m,15.164028,31.250418,40.07336,47.28922,52.540318,53.833607,56.304096,53.011124,57.68356
69.csv_Day7_8h30m,16.822838,35.41092,45.055897,53.70341,59.392784,61.243576,64.00668,62.586376,66.43648
69.csv_Day7_9h00m,17.906326,38.3506,49.07128,59.662712,65.92834,68.34922,70.37586,71.33238,73.264244
69.csv_Day7_9h30m,18.37882,39.458153,51.21296,63.47203,69.38439,73.84214,75.37091,78.166824,79.39241
69.csv_Day7_10h00m,17.906103,38.095413,51.768078,64.22415,71.122696,78.59865,78.27129,83.97336,84.72521
69.csv_Day7_10h30m,16.7541,35.075447,50.806057,61.422157,68.965614,80.18814,81.449326,87.966515,88.34578
69.csv_Day7_11h00m,14.302843,31.06014,47.626408,56.606617,65.839066,79.33987,82.94883,90.117935,90.62022
69.csv_Day7_11h30m,12.767031,28.395298,44.175667,50.29063,61.929104,77.65635,81.77781,89.68237,92.33803
69.csv_Day7_12h00m,10.725042,26.242968,41.218876,46.204216,58.8754,75.064026,78.16043,87.58253,91.46562
69.csv_Day7_12h30m,8.8822775,22.563324,38.714455,43.95508,56.82854,70.954796,74.67292,84.989204,90.62596
69.csv_Day7_13h00m,7.967479,20.70759,36.700752,42.421543,52.538776,65.18536,72.54556,81.59189,87.05
69.csv_Day7_13h30m,7.557065,19.735811,32.814663,39.407036,49.89052,59.950592,69.00459,77.74671,83.71212
69.csv_Day7_14h00m,6.5463405,17.63462,30.603025,34.50215,45.65469,55.328987,63.67534,72.67702,76.91402
69.csv_Day7_14h30m,6.441498,15.17109,25.599758,29.333635,40.80151,49.145508,58.170193,65.45035,70.55806
69.csv_Day7_15h00m,5.0867653,12.370551,19.79158,25.031006,35.666958,41.8047,53.091316,58.273193,63.551086
69.csv_Day7_15h30m,3.9820411,8.442536,14.222856,20.58967,31.43814,34.32515,46.47692,50.10021,54.56573
69.csv_Day7_16h00m,2.7953362,5.4949374,10.590791,16.9313,26.215532,27.381819,38.209522,41.16812,45.724678
69.csv_Day7_16h30m,1.9061034,4.130719,8.855326,13.292375,20.570253,21.643002,29.666729,31.93291,36.052025
69.csv_Day7_17h00m,1.5106777,2.8768113,5.883731,9.044973,14.421097,15.339684,21.091354,22.410437,25.578884
69.csv_Day7_17h30m,0.0,1.2360098,2.7875109,3.862887,8.566143,9.760679,12.97466,13.826807,16.826155
69.csv_Day7_18h00m,0.0,0.0,1.6495858,1.0141667,3.675478,4.5072064,5.7954016,7.1808367,10.147395
69.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,2.0855467,1.8163129,2.8793206,4.7394676
69.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,1.0899624,0.0,0.0,1.6942655
69.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7788986
69.csv_Day8_4h30m,0.0,0.0,0.0,0.0,0.0,1.3047748,2.0403376,0.0,3.6027083
69.csv_Day8_5h00m,0.0,0.0,0.0,2.3918896,1.522748,3.7147017,4.971571,3.4621751,6.733214
69.csv_Day8_5h30m,2.2097585,1.2786239,1.0325116,7.1604576,6.285852,7.7694325,9.346408,8.421908,10.758197
69.csv_Day8_6h00m,3.1198452,6.1437984,6.161432,13.13119,14.305695,15.091278,17.086983,14.980841,18.28473
69.csv_Day8_6h30m,4.1253104,11.9165745,13.809372,21.414165,24.041283,24.492392,26.06881,23.551493,28.020073
69.csv_Day8_7h00m,6.732497,17.475637,23.08558,30.279606,34.371113,34.587765,36.500034,33.647514,38.36256
69.csv_Day8_7h30m,9.660058,23.070293,31.684275,39.341072,44.54673,44.452347,47.017315,43.439243,48.241013
69.csv_Day8_8h00m,11.876112,28.188398,38.12782,47.495087,52.865498,53.52173,56.426495,53.262756,58.93174
69.csv_Day8_8h30m,13.579489,31.878077,43.15175,53.898434,60.407017,61.815002,64.40732,62.8728,67.58346
69.csv_Day8_9h00m,14.618871,34.381603,46.784378,59.9905,67.17198,69.83097,71.26547,71.46236,74.14927
69.csv_Day8_9h30m,14.744568,35.49958,49.485924,63.628864,72.31684,75.8043,76.00461,78.43198,80.155624
69.csv_Day8_10h00m,14.433584,34.556343,50.509274,63.626278,73.92483,80.399895,80.296,84.38201,85.18423
69.csv_Day8_10h30m,13.78328,31.672176,49.220005,61.228302,72.24022,82.2958,83.594635,87.36958,89.20937
69.csv_Day8_11h00m,12.561171,28.004187,46.81581,56.56086,70.05898,82.2796,85.31678,89.7496,91.72132
69.csv_Day8_11h30m,11.294486,25.46139,44.26448,51.52987,68.20082,81.106735,84.439095,89.58361,93.6033
69.csv_Day8_12h00m,11.318083,23.245495,41.126656,47.596878,65.85098,78.47633,81.9625,88.437416,93.61554
69.csv_Day8_12h30m,10.631874,20.077856,38.673714,45.631687,63.755108,74.76079,79.16034,84.86194,91.165375
69.csv_Day8_13h00m,11.335944,19.167286,36.909954,44.284378,60.916653,70.23078,76.56526,81.63423,88.44281
69.csv_Day8_13h30m,10.336314,17.892002,32.723705,40.389576,57.175037,65.08898,73.338486,77.50096,82.94018
69.csv_Day8_14h00m,9.989062,17.100985,30.270514,36.59389,53.186646,60.70178,67.96673,71.93733,77.43788
69.csv_Day8_14h30m,9.077349,15.335427,25.330273,32.195625,48.453224,55.295876,61.866905,65.95846,70.605125
69.csv_Day8_15h00m,7.5455236,12.723543,19.89747,26.93082,42.16439,46.914185,55.703136,58.33253,63.64314
69.csv_Day8_15h30m,5.649437,9.297062,14.772738,22.608955,36.625484,38.955757,48.978718,49.488102,55.578644
69.csv_Day8_16h00m,4.074088,6.336479,11.660265,18.16526,30.423956,31.550186,40.280296,41.27457,46.243675
69.csv_Day8_16h30m,2.4363914,4.79739,9.762223,14.93541,22.993063,24.801321,31.385746,31.62228,35.923492
69.csv_Day8_17h00m,1.3371757,3.2603343,6.02943,9.176279,15.576189,17.562122,22.835707,22.393688,25.438005
69.csv_Day8_17h30m,0.0,1.6324285,2.7291012,3.791065,8.857812,10.837398,13.639345,14.005741,16.899803
69.csv_Day8_18h00m,0.0,0.0,1.6233499,1.1148171,3.889731,4.9833627,6.6115046,7.7696023,10.088755
69.csv_Day8_18h30m,0.0,0.0,0.0,0.0,0.0,2.1878564,2.4024603,3.5499346,5.037413
69.csv_Day8_19h00m,0.0,0.0,0.0,0.0,0.0,1.3027242,0.0,0.0,1.7413223
69.csv_Day8_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0328087
69.csv_Day8_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.csv_Day8_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_3h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_3h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_4h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_4h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_5h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9018133,0.0
70.csv_Day7_5h30m,0.0,0.0,0.0,2.263512,1.9851527,1.0062673,0.0,4.390873,1.9258357
70.csv_Day7_6h00m,0.0,4.060164,4.618553,5.5007124,5.7228823,5.5754075,5.0701013,7.7688804,7.772107
70.csv_Day7_6h30m,0.0,8.900553,10.583834,11.284657,12.160513,12.325493,11.817016,13.92608,16.46321
70.csv_Day7_7h00m,5.3546257,14.224524,17.944271,19.4882,20.408588,21.17831,21.907509,22.361431,25.894844
70.csv_Day7_7h30m,12.768396,20.426388,25.40707,29.512629,30.632975,30.873138,32.793156,32.399853,36.086655
70.csv_Day7_8h00m,18.970245,27.447144,33.95296,39.13198,40.808193,40.478626,43.32575,42.686253,47.08464
70.csv_Day7_8h30m,22.932156,34.06718,42.592934,48.516376,49.348595,49.340958,52.59293,52.957188,56.404114
70.csv_Day7_9h00m,26.30693,39.26641,50.367294,57.380627,57.37103,58.172203,60.59902,62.330902,63.950607
70.csv_Day7_9h30m,28.618368,42.624634,56.093,63.87324,62.759773,65.577385,67.584595,69.559044,70.638
70.csv_Day7_10h00m,29.634007,43.454895,59.130295,67.501434,66.89313,71.859,72.483795,75.34801,76.534584
70.csv_Day7_10h30m,29.96532,42.825348,59.940308,67.725555,67.89707,75.14077,77.181885,79.271065,80.77668
70.csv_Day7_11h00m,28.243044,40.838463,57.48323,65.68363,68.48577,76.363754,80.1321,81.558784,83.249405
70.csv_Day7_11h30m,27.330313,38.152046,55.01661,61.101463,68.08177,76.97605,80.87767,81.55416,84.90538
70.csv_Day7_12h00m,25.485987,37.416256,53.445652,57.782677,67.90636,76.79507,79.387184,80.35293,84.59498
70.csv_Day7_12h30m,24.00771,34.151848,52.157585,55.817818,66.71913,75.30648,77.68943,78.63871,84.2052
70.csv_Day7_13h00m,22.476519,33.738834,50.970497,53.58379,62.938274,71.183975,76.05196,75.76472,81.28033
70.csv_Day7_13h30m,21.82527,33.442455,47.062122,49.84311,60.89346,65.91917,72.257484,72.32478,78.32258
70.csv_Day7_14h00m,19.407587,31.13932,44.553913,44.723824,56.803566,60.38724,66.375534,68.366325,72.76908
70.csv_Day7_14h30m,17.189146,27.117357,38.149677,39.200745,51.47811,53.662952,59.688095,62.87139,66.73872
70.csv_Day7_15h00m,12.73942,22.00191,32.2174,34.366,44.955,46.73085,53.74798,56.79796,59.66248
70.csv_Day7_15h30m,9.248786,16.422066,28.901321,29.06004,39.05973,39.966206,46.79805,49.46687,50.321636
70.csv_Day7_16h00m,5.9612713,12.174303,25.617682,23.607487,32.132877,33.184055,38.90147,41.75992,42.02044
70.csv_Day7_16h30m,3.5055928,9.94389,20.470564,17.620943,25.929394,26.44817,30.993599,33.597466,32.306595
70.csv_Day7_17h00m,1.9480705,6.363387,14.277885,12.62592,18.37936,18.078264,22.799923,24.16558,22.743725
70.csv_Day7_17h30m,0.0,3.537999,8.014394,6.905256,10.910333,10.699805,13.766239,14.86628,13.261731
70.csv_Day7_18h00m,0.0,0.0,3.4319048,2.3277392,4.057636,3.6827407,5.175959,7.1649857,5.972897
70.csv_Day7_18h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5733922,1.357739
70.csv_Day7_19h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_19h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_20h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_20h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_21h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_21h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_22h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_22h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_23h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day7_23h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day8_0h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day8_0h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day8_1h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day8_1h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day8_2h00m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70.csv_Day8_2h30m,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
